Date,Open,High,Low,Close,Volume,Total Income From Operations,Net P/L After M.I & Associates,Basic EPS,EPS_TTM,Annualized_Sales,Annualized_Profit,Equity Share Capital,Reserves,Borrowings,Total,Avg_Assets,Cash from Operating Activity,Daily_PE,Total_Equity,Net_Margin,Asset_Turnover,Equity_Multiplier,DuPont_ROE,Debt_to_Equity,Earnings_Quality,Earnings_Yield
2025-06-10,978.1780428487654,978.1780428487654,967.472709657825,969.5447387695312,15533126.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.447680374671673,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.57150261242966
2025-06-11,970.6793723493836,970.6793723493836,960.516752091058,962.194091796875,11096394.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.36847081677667,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.644623760544837
2025-06-12,961.9966994408974,967.4233474890254,954.7447484104943,958.74072265625,16349130.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.331257787244073,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.679363545014747
2025-06-13,947.19676434732,953.6100757725884,943.7434428106371,946.0127563476562,12117762.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.194102977884228,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.809592880996663
2025-06-16,949.1700746468088,956.520728121515,947.2460692080249,954.7940673828125,16513746.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.288729174383755,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.719373336113641
2025-06-17,955.5834055099792,957.852719054467,946.7527569357399,951.9327392578125,16978736.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.257895897174704,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.748587917288441
2025-06-18,945.7167603313338,955.2380851367438,945.7167603313338,954.0540771484375,18433816.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.280755141685749,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.726911945847867
2025-06-19,954.0540746334422,960.4180648603083,949.9593979158449,954.7447509765625,16876220.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.28819774759227,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.719875380836536
2025-06-20,952.9193918485255,971.8140179089729,952.9193918485255,969.2486572265625,32900408.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.444489840803476,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.574426470245594
2025-06-23,961.2073364257812,965.8939867961492,957.9513597916495,961.2073364257812,11739518.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.357837677001953,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.654524729812595
2025-06-24,969.3966711141703,976.3033140635843,964.7593416610487,967.3740234375,22625322.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.424289045662716,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.592980352133221
2025-06-25,969.8900392545883,977.7833457795492,968.854054817417,976.8953247070312,18405932.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.52688927486025,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.499482457634906
2025-06-26,977.4873577522009,1000.032590400823,976.7966813877978,997.41796875,50084830.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.74803845635776,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.304023278856736
2025-06-27,1004.0015037809444,1007.393088107433,994.2258430942326,1004.9491577148438,28213384.0,86779.34,18834.88,24.62,92.8,336367.43,70792.25,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.82919350985823,521789.38999999996,0.21704336539088684,0.07987539428774057,8.417399652376988,0.14592761261814943,6.411597982090054,1.797397879005117,9.234298002798285
2025-06-30,1003.2533964547342,1004.400566128524,995.2732550959096,998.2658081054688,13649020.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.808421482302606,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.252044821136655
2025-07-01,1000.0114368496795,1005.4977838847651,999.5126780283082,1003.5526123046875,14389386.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.865662757738063,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.203304228155273
2025-07-02,1007.4429706558585,1007.4429706558585,986.4950998423908,990.5350341796875,18878250.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.724718862924291,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.3242537429772
2025-07-03,994.9739612315547,1001.507689459166,989.6871300276722,991.0836181640625,16860506.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.730658490299508,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.319092587877975
2025-07-04,991.0836632772651,999.2633203019867,987.5424877454124,992.1809692382812,7863944.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.742539727569092,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.308785681598666
2025-07-07,992.0312782906421,996.7196233059492,989.4377568185034,991.2332763671875,11349426.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.73227886928527,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.317685574327573
2025-07-08,986.0462146584523,1000.0114620081927,986.0462146584523,998.2159423828125,15224316.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.807881576253925,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.252507005601423
2025-07-09,1001.0089360727129,1004.4005203490875,996.5699704674603,1003.1036987304688,13861428.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.860802281620494,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.207422933131552
2025-07-10,1005.4977851253348,1005.9965439473215,997.5176439735463,1000.6099243164062,17030310.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.833801692468668,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.23037017278219
2025-07-11,996.5201541247731,999.9117385623401,987.9913902076418,989.3878784179688,12516922.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.712298380445743,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.335064843091027
2025-07-14,989.0387573242188,991.8816582943851,982.8541356715338,989.0387573242188,13088850.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.708518377265253,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.338360030487996
2025-07-15,984.0511806165923,999.3131887778599,984.0511806165923,995.2732543945312,14498168.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.77602051098453,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.279863554274517
2025-07-16,1006.4952830829005,1008.8394251469304,993.826797075495,995.6722412109375,17994612.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.780340420213703,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.276144917696177
2025-07-17,999.5126501495852,999.9116815490105,988.8890631972324,990.98388671875,22529158.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.729578678202143,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.320030450324827
2025-07-18,990.9838927216935,996.0213445308241,974.0759568696542,976.2705078125,16129446.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.57027401269489,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.460492687313508
2025-07-21,986.6446826643673,998.5151670456409,985.7968170158388,997.7670288085938,22309078.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.803021100136355,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.256669877164066
2025-07-22,1004.051390877723,1006.4953213272488,999.0139388595042,1001.058837890625,14836814.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.83866216858624,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.2262309171173
2025-07-23,1003.0039954915454,1012.3806857402005,999.0139248978445,1009.6375122070312,13634916.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.931545173311296,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.147837603429013
2025-07-24,1016.3208076773761,1016.3208076773761,1001.7072110041944,1004.5999755859375,19107176.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.877002767279532,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.193709162309167
2025-07-25,1007.5,1007.5,999.5,1002.2999877929688,9306598.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.852100344228765,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.214806058550758
2025-07-28,1001.5,1010.7000122070312,1000.25,1004.25,12059580.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.873213512343005,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.196913119243217
2025-07-29,999.9500122070312,1013.25,998.1500244140625,1010.7999877929688,19895696.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.944131526558778,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.137317086999916
2025-07-30,1014.0,1016.2999877929688,1008.5,1012.9000244140625,15154036.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.966869038697082,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.118372768667664
2025-07-31,1007.2999877929688,1015.7000122070312,1004.0,1009.0999755859375,22183032.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.925725157924832,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.152710557382665
2025-08-01,1007.0,1014.1500244140625,1004.6500244140625,1006.0999755859375,11317258.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.893243564161299,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.180002210636266
2025-08-04,1005.0499877929688,1009.25,994.0499877929688,996.0,13933946.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.783889129493287,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.273092369477911
2025-08-05,993.25,997.2000122070312,982.75,988.7999877929688,23978058.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.705933172292863,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.340615002044073
2025-08-06,985.5499877929688,994.0,985.0,992.6500244140625,14080204.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.747618280793228,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.30438701742015
2025-08-07,990.0499877929688,1000.7999877929688,988.4000244140625,997.7000122070312,13081186.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.802295498127233,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.257291657808912
2025-08-08,993.5499877929688,996.4000244140625,985.0,986.9500122070312,13895264.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.68590312047457,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.358123396083991
2025-08-11,987.9500122070312,998.7999877929688,986.5499877929688,997.7999877929688,9105854.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.803377953583464,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.256364114043622
2025-08-12,995.9500122070312,998.0,983.75,984.9500122070312,12937802.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.664248724632214,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.377125626207558
2025-08-13,997.0,997.0,984.5499877929688,990.1500244140625,13577396.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.720550285990283,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.32787938420297
2025-08-14,989.0,998.0,985.5999755859375,995.5499877929688,17511716.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.779016758260815,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.277284027169
2025-08-18,1005.0,1013.2999877929688,997.7999877929688,1001.7999877929688,19284796.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.846686745268176,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.219405183211785
2025-08-19,999.1500244140625,1003.0499877929688,993.3499755859375,995.5499877929688,12352438.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.779016758260815,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.277284027169
2025-08-20,993.5,996.0,989.5,994.0999755859375,9950228.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.763317189107163,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.290816041471244
2025-08-21,998.75,998.75,991.5999755859375,995.5999755859375,12439850.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.77955798598893,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.276818226682222
2025-08-22,994.9500122070312,998.0,978.5499877929688,982.2999877929688,19833502.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.635556385805206,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.402423001909469
2025-08-25,980.0999755859375,988.7000122070312,978.5,982.0499877929688,17518044.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.63284958632491,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.404816572277266
2025-08-26,979.5,985.7000122070312,968.0,973.4000244140625,16917731.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.539194720810551,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.488390968101324
2025-08-28,967.0,972.2000122070312,955.0,957.7999877929688,25438255.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.370290036736344,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.642931841419472
2025-08-29,954.0,963.2999877929688,950.0999755859375,951.5999755859375,14823813.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.303161277457097,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.70575897116121
2025-09-01,949.5999755859375,957.4500122070312,946.3499755859375,950.5999755859375,20178344.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.29233407953592,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.715969111304732
2025-09-02,951.0,954.7999877929688,944.0,944.5,14196320.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.22628843655262,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.7787188988883
2025-09-03,945.0,956.2999877929688,940.0,954.4500122070312,16083481.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.334019188036285,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.676777077767595
2025-09-04,960.2000122070312,965.7000122070312,956.25,961.25,17597657.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.407644001732352,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.608322496749025
2025-09-05,967.5,967.5,954.0499877929688,963.4000244140625,11602111.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.43092274159877,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.586879557759314
2025-09-08,969.0,973.1500244140625,960.4500122070312,966.0,11711307.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.459073191857946,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.561076604554865
2025-09-09,974.0,974.4000244140625,962.7000122070312,965.1500244140625,13985539.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.449870337960833,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.569496727316695
2025-09-10,973.9000244140625,973.9000244140625,961.7000122070312,965.9000244140625,18091100.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.457990736401717,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.562066224817391
2025-09-11,960.2999877929688,969.25,959.9000244140625,967.7999877929688,15113633.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.478562015948125,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.54329418939377
2025-09-12,969.9000244140625,970.75,962.25,967.2999877929688,14363519.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.473148416987534,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.54822714416986
2025-09-15,969.5999755859375,972.3499755859375,965.0,967.0499877929688,14486377.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.470441617507241,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.550695534445621
2025-09-16,961.2000122070312,969.3499755859375,961.2000122070312,966.8499755859375,18661794.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.468276045755061,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.552671286362429
2025-09-17,965.1500244140625,974.4000244140625,964.3499755859375,966.5,17361476.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.464486790818537,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.556130367304707
2025-09-18,973.2999877929688,979.6500244140625,969.25,976.9000244140625,17791598.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.577089913534675,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.454396324270425
2025-09-19,974.9000244140625,976.7000122070312,962.0999755859375,966.9000244140625,31243267.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.468817934322894,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.552176819518625
2025-09-22,964.0,971.2000122070312,961.9500122070312,964.2000122070312,10854415.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.43958436776777,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.57892541284978
2025-09-23,967.0,968.2000122070312,955.5,957.2000122070312,21022298.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.363793982319525,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.64897605747456
2025-09-24,952.2000122070312,956.4500122070312,943.0,951.0499877929688,15117220.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.297206450768392,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.711371766518079
2025-09-25,952.5,958.0,947.4000244140625,949.8499755859375,31413279.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.284213681095036,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.72364082475504
2025-09-26,945.0999755859375,951.4500122070312,941.2999877929688,945.0499877929688,14874656.0,87371.87,16257.91,21.23,92.36,342193.1,70575.31,765.22,521024.17,3345503.8,4392109.83,4211152.045,127241.84,10.232243263241324,521789.38999999996,0.18607716648390382,0.08125878532604727,8.417399652376988,0.12727448779585676,6.411597982090054,1.8029228635340036,9.773028008358985
